t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
5.824312107960e-11,5.000018140570e-02,7.775508308620e-07,9.499989212890e-01,1.197198365180e-08,1.077827863960e-07,1.000000000000e+04,6.319337430810e+03,5.008133858900e+02,6.087306901640e+03,5.795029615020e+03,7.504713517360e-03,2.000000186060e+04,1.448594237970e+23,4.526360848160e+06
5.912676789580e-11,5.000018415900e-02,7.893475121730e-07,9.499989049220e-01,1.215363324240e-08,1.094178374610e-07,1.000000000000e+04,6.319338174390e+03,5.008257206130e+02,6.087307556620e+03,5.795020564470e+03,7.504713517360e-03,2.000000188880e+04,1.448594240010e+23,4.526364886450e+06
6.002366941430e-11,5.000018695360e-02,8.013211411960e-07,9.499988883100e-01,1.233800801410e-08,1.110774082860e-07,1.000000000000e+04,6.319338929150e+03,5.008382401820e+02,6.087308221400e+03,5.795011378230e+03,7.504713517360e-03,2.000000191750e+04,1.448594242090e+23,4.526368985310e+06
6.093402445550e-11,5.000018979020e-02,8.134743720720e-07,9.499988714480e-01,1.252514885760e-08,1.127618664850e-07,1.000000000000e+04,6.319339695250e+03,5.008509473650e+02,6.087308896110e+03,5.795002054240e+03,7.504713517360e-03,2.000000194660e+04,1.448594244200e+23,4.526373145650e+06
6.185803482230e-11,5.000019266940e-02,8.258098987510e-07,9.499988543340e-01,1.271509727770e-08,1.144715851830e-07,1.000000000000e+04,6.319340472850e+03,5.008638449690e+02,6.087309580920e+03,5.794992590460e+03,7.504713517360e-03,2.000000197610e+04,1.448594246340e+23,4.526377368390e+06
6.279590534470e-11,5.000019559170e-02,8.383304555880e-07,9.499988369630e-01,1.290789540200e-08,1.162069430950e-07,1.000000000000e+04,6.319341262140e+03,5.008769358460e+02,6.087310275950e+03,5.794982984780e+03,7.504713517360e-03,2.000000200610e+04,1.448594248510e+23,4.526381654460e+06
6.374784392480e-11,5.000019855800e-02,8.510388179550e-07,9.499988193310e-01,1.310358599060e-08,1.179683246090e-07,1.000000000000e+04,6.319342063290e+03,5.008902228890e+02,6.087310981380e+03,5.794973235080e+03,7.504713517360e-03,2.000000203650e+04,1.448594250710e+23,4.526386004810e+06
6.471406158370e-11,5.000020156880e-02,8.639378028470e-07,9.499988014350e-01,1.330221244540e-08,1.197561198750e-07,1.000000000000e+04,6.319342876470e+03,5.009037090350e+02,6.087311697350e+03,5.794963339200e+03,7.504713517360e-03,2.000000206740e+04,1.448594252950e+23,4.526390420410e+06
6.569477250750e-11,5.000020462480e-02,8.770302695160e-07,9.499987832700e-01,1.350381881960e-08,1.215707248900e-07,1.000000000000e+04,6.319343701870e+03,5.009173972630e+02,6.087312424020e+03,5.794953294950e+03,7.504713517360e-03,2.000000209870e+04,1.448594255220e+23,4.526394902240e+06
6.669019409510e-11,5.000020772670e-02,8.903191200970e-07,9.499987648330e-01,1.370844982780e-08,1.234125415820e-07,1.000000000000e+04,6.319344539670e+03,5.009312905990e+02,6.087313161560e+03,5.794943100100e+03,7.504713517360e-03,2.000000213050e+04,1.448594257520e+23,4.526399451290e+06
