t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,X_O2_6,X_O2_7,X_O2_8,X_O2_9,X_O2_10,X_O2_11,X_O2_12,X_O2_13,X_O2_14,X_O2_15,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,Tg_6,Tg_7,Tg_8,Tg_9,Tg_10,Tg_11,Tg_12,Tg_13,Tg_14,Tg_15,rho,p,n,E
1.070272166830e-13,5.000000033320e-02,9.499939573650e-01,6.017579788540e-06,1.485666384070e-08,5.674736902120e-09,2.274616804960e-09,1.038271587960e-09,4.922750911570e-10,2.342026410920e-10,1.089627834810e-10,3.164569551300e-11,8.485159116900e-12,1.864845835450e-12,3.589814191240e-13,5.578241973310e-14,5.673906739020e-15,1.000000000000e+04,5.000006691280e+02,5.189384466250e+02,4.345932967920e+03,5.173669093740e+03,6.284377275270e+03,6.279525111640e+03,6.997886517760e+03,5.902531491210e+03,5.510364626300e+03,6.357664022960e+03,5.497974158700e+03,3.707721433320e+03,1.243828039620e+04,4.383906599360e+03,3.462174884050e+03,7.504713517360e-03,2.000000000340e+04,1.448594103460e+23,4.526095057180e+06
1.186326249340e-13,5.000000036940e-02,9.499939479880e-01,6.024240806460e-06,1.646618325580e-08,6.290072417730e-09,2.521263052290e-09,1.150855735270e-09,5.456545453730e-10,2.595982157020e-10,1.207780731760e-10,3.507717035330e-11,9.405240582760e-12,2.067059020680e-12,3.979073531390e-13,6.183117064320e-14,6.289160962980e-15,1.000000000000e+04,5.000007416840e+02,5.209618310900e+02,4.347007214050e+03,5.173669126610e+03,6.284377281230e+03,6.279525127380e+03,6.997886502490e+03,5.902531536070e+03,5.510364402620e+03,6.357664171670e+03,5.497974310020e+03,3.707721760570e+03,1.243827688000e+04,4.383907713810e+03,3.462178350670e+03,7.504713517360e-03,2.000000000380e+04,1.448594103480e+23,4.526095110220e+06
1.304121143080e-13,5.000000040600e-02,9.499939384710e-01,6.031001739650e-06,1.809984548730e-08,6.914637983870e-09,2.771609002160e-09,1.265128649050e-09,5.998346932880e-10,2.853747246860e-10,1.327705921860e-10,3.856011728920e-11,1.033912331320e-11,2.272305435740e-12,4.374171919620e-13,6.797065883750e-14,6.913645763350e-15,1.000000000000e+04,5.000008153290e+02,5.230096402550e+02,4.347903640510e+03,5.173669158040e+03,6.284377287280e+03,6.279525143380e+03,6.997886487000e+03,5.902531581600e+03,5.510364175570e+03,6.357664322620e+03,5.497974463630e+03,3.707722092740e+03,1.243827331070e+04,4.383908844930e+03,3.462181868890e+03,7.504713517360e-03,2.000000000420e+04,1.448594103510e+23,4.526095164050e+06
1.423682960220e-13,5.000000044330e-02,9.499939288120e-01,6.037864086870e-06,1.975801267830e-08,7.548572051850e-09,3.025710150380e-09,1.381115660920e-09,6.548275453640e-10,3.115378820830e-10,1.449429989510e-10,4.209530840120e-11,1.128701432860e-11,2.480630580050e-12,4.775196946420e-13,7.420224555760e-14,7.547499652090e-15,1.000000000000e+04,5.000008900780e+02,5.250820928120e+02,4.348662146870e+03,5.173669188420e+03,6.284377293400e+03,6.279525159640e+03,6.997886471280e+03,5.902531627810e+03,5.510363945110e+03,6.357664475840e+03,5.497974619560e+03,3.707722429900e+03,1.243826968750e+04,4.383909992980e+03,3.462185439480e+03,7.504713517360e-03,2.000000000450e+04,1.448594103540e+23,4.526095218700e+06
1.545038204630e-13,5.000000048100e-02,9.499939190070e-01,6.044829369310e-06,2.144105240390e-08,8.192015149740e-09,3.283622825200e-09,1.498842482490e-09,7.106452922240e-10,3.380934876410e-10,1.572979917860e-10,4.568352735110e-11,1.224912375450e-11,2.692080635540e-12,5.182237516270e-13,8.052731246900e-14,8.190863220440e-15,1.000000000000e+04,5.000009659480e+02,5.271794075340e+02,4.349311348540e+03,5.173669218040e+03,6.284377299610e+03,6.279525176170e+03,6.997886455330e+03,5.902531674710e+03,5.510363711180e+03,6.357664631360e+03,5.497974777860e+03,3.707722772130e+03,1.243826600950e+04,4.383911158200e+03,3.462189063210e+03,7.504713517360e-03,2.000000000490e+04,1.448594103570e+23,4.526095274160e+06
1.668213777700e-13,5.000000051940e-02,9.499939090550e-01,6.051899131010e-06,2.314933775310e-08,8.845109913570e-09,3.545404199790e-09,1.618335211040e-09,7.673003073480e-10,3.650474281090e-10,1.698383094810e-10,4.932556955580e-11,1.322566486840e-11,2.906702476920e-12,5.595383867380e-13,8.694726196820e-14,8.843879170180e-15,1.000000000000e+04,5.000010429570e+02,5.293018032310e+02,4.349873180330e+03,5.173669247130e+03,6.284377305900e+03,6.279525192960e+03,6.997886439150e+03,5.902531722310e+03,5.510363473730e+03,6.357664789210e+03,5.497974938540e+03,3.707723119510e+03,1.243826227590e+04,4.383912340860e+03,3.462192740870e+03,7.504713517360e-03,2.000000000530e+04,1.448594103590e+23,4.526095330460e+06
1.793236984360e-13,5.000000055830e-02,9.499938989540e-01,6.059074939140e-06,2.488324741100e-08,9.508001118920e-09,3.811112304950e-09,1.739620335320e-09,8.248051498250e-10,3.924056785350e-10,1.825667319090e-10,5.302224236310e-11,1.421685414710e-11,3.124543682020e-12,6.014727591700e-13,9.346351749310e-14,9.506692345330e-15,1.000000000000e+04,5.000011211210e+02,5.314494986950e+02,4.350365474850e+03,5.173669275870e+03,6.284377312280e+03,6.279525210030e+03,6.997886422740e+03,5.902531770610e+03,5.510363232710e+03,6.357664949440e+03,5.497975101670e+03,3.707723472100e+03,1.243825848600e+04,4.383913541210e+03,3.462196473270e+03,7.504713517360e-03,2.000000000570e+04,1.448594103620e+23,4.526095387600e+06
1.920135539130e-13,5.000000059780e-02,9.499938887010e-01,6.066358384420e-06,2.664316574330e-08,1.018083571300e-08,4.080806041940e-09,1.862724741400e-09,8.831725671270e-10,4.201743035930e-10,1.954860806390e-10,5.677436523110e-11,1.522291131440e-11,3.345652542400e-12,6.440361655190e-13,1.000775238390e-13,1.017944976430e-14,1.000000000000e+04,5.000012004570e+02,5.336227126570e+02,4.350799986060e+03,5.173669304380e+03,6.284377318740e+03,6.279525227370e+03,6.997886406080e+03,5.902531819640e+03,5.510362988060e+03,6.357665112080e+03,5.497975267260e+03,3.707723830000e+03,1.243825463870e+04,4.383914759530e+03,3.462200261210e+03,7.504713517360e-03,2.000000000610e+04,1.448594103650e+23,4.526095445590e+06
2.048937572210e-13,5.000000063790e-02,9.499938782950e-01,6.073751081390e-06,2.842948288090e-08,1.086376284730e-08,4.354545195550e-09,1.987675718680e-09,9.424154979440e-10,4.483594589310e-10,2.085992195640e-10,6.058276991000e-11,1.624405939030e-11,3.570078074010e-12,6.872380418470e-13,1.067907474810e-13,1.086230065270e-14,1.000000000000e+04,5.000012809830e+02,5.358216637320e+02,4.351186258850e+03,5.173669332750e+03,6.284377325300e+03,6.279525245000e+03,6.997886389190e+03,5.902531869400e+03,5.510362739730e+03,6.357665277170e+03,5.497975435350e+03,3.707724193280e+03,1.243825073340e+04,4.383915996070e+03,3.462204105520e+03,7.504713517360e-03,2.000000000650e+04,1.448594103680e+23,4.526095504460e+06
2.179671635800e-13,5.000000067860e-02,9.499938677320e-01,6.081254668830e-06,3.024259480700e-08,1.155693391060e-08,4.632390447350e-09,2.114500965860e-09,1.002547075050e-09,4.769673925300e-10,2.219090555380e-10,6.444830062580e-11,1.728052474000e-11,3.797870028080e-12,7.310879657750e-13,1.136046768950e-13,1.155539647630e-14,1.000000000000e+04,5.000013627170e+02,5.380465703670e+02,4.351532095280e+03,5.173669361080e+03,6.284377331930e+03,6.279525262920e+03,6.997886372050e+03,5.902531919900e+03,5.510362487670e+03,6.357665444740e+03,5.497975606000e+03,3.707724562030e+03,1.243824676900e+04,4.383917251110e+03,3.462208007030e+03,7.504713517360e-03,2.000000000700e+04,1.448594103710e+23,4.526095564210e+06
2.312366710330e-13,5.000000071990e-02,9.499938570120e-01,6.088870810100e-06,3.208290344420e-08,1.226050256240e-08,4.914403389130e-09,2.243228597150e-09,1.063580628200e-09,5.060044460910e-10,2.354185390140e-10,6.837181426810e-11,1.833253712400e-11,4.029078902130e-12,7.755956586040e-13,1.205208228940e-13,1.225889097470e-14,1.000000000000e+04,5.000014456770e+02,5.402976507970e+02,4.351842382180e+03,5.173669389420e+03,6.284377338660e+03,6.279525281130e+03,6.997886354660e+03,5.902531971160e+03,5.510362231820e+03,6.357665614820e+03,5.497975779220e+03,3.707724936320e+03,1.243824274480e+04,4.383918524920e+03,3.462211966600e+03,7.504713517360e-03,2.000000000740e+04,1.448594103740e+23,4.526095624860e+06
2.447052210990e-13,5.000000076190e-02,9.499938461300e-01,6.096601193500e-06,3.395081674450e-08,1.297462476740e-08,5.200646536590e-09,2.373887148490e-09,1.125529687120e-09,5.354770564440e-10,2.491306647040e-10,7.235418057990e-11,1.940032974960e-11,4.263755951200e-12,8.207709874730e-13,1.275407189560e-13,1.297294019590e-14,1.000000000000e+04,5.000015298810e+02,5.425751229860e+02,4.352122549550e+03,5.173669417820e+03,6.284377345480e+03,6.279525299630e+03,6.997886337030e+03,5.902532023180e+03,5.510361972110e+03,6.357665787470e+03,5.497975955070e+03,3.707725316230e+03,1.243823865970e+04,4.383919817800e+03,3.462215985070e+03,7.504713517360e-03,2.000000000780e+04,1.448594103770e+23,4.526095686410e+06
2.583757994150e-13,5.000000080440e-02,9.499938350850e-01,6.104447532670e-06,3.584674877870e-08,1.369945882940e-08,5.491183343170e-09,2.506505583850e-09,1.188407984460e-09,5.653917569710e-10,2.630484722410e-10,7.639628235000e-11,2.048413932210e-11,4.501953199170e-12,8.666239675460e-13,1.346659215710e-13,1.369770253020e-14,1.000000000000e+04,5.000016153490e+02,5.448792045770e+02,4.352376880170e+03,5.173669446340e+03,6.284377352390e+03,6.279525318440e+03,6.997886319130e+03,5.902532075980e+03,5.510361708500e+03,6.357665962710e+03,5.497976133580e+03,3.707725701860e+03,1.243823451290e+04,4.383921130010e+03,3.462220063320e+03,7.504713517360e-03,2.000000000830e+04,1.448594103810e+23,4.526095748890e+06
2.722514364070e-13,5.000000084760e-02,9.499938238740e-01,6.112411566930e-06,3.777111982890e-08,1.443516542710e-08,5.786078214100e-09,2.641113301650e-09,1.252229458880e-09,5.957551790550e-10,2.771750468500e-10,8.049901560950e-11,2.158420609750e-11,4.743723450340e-12,9.131647642340e-13,1.418980105840e-13,1.443333874630e-14,1.000000000000e+04,5.000017020980e+02,5.472101128420e+02,4.352609266600e+03,5.173669475010e+03,6.284377359390e+03,6.279525337550e+03,6.997886300980e+03,5.902532129570e+03,5.510361440930e+03,6.357666140590e+03,5.497976314800e+03,3.707726093290e+03,1.243823030340e+04,4.383922461860e+03,3.462224202250e+03,7.504713517360e-03,2.000000000870e+04,1.448594103840e+23,4.526095812310e+06
2.863352079530e-13,5.000000089150e-02,9.499938124950e-01,6.120495061730e-06,3.972435648160e-08,1.518190764920e-08,6.085396520740e-09,2.777740141310e-09,1.317008258120e-09,6.265740535520e-10,2.915135200370e-10,8.466328982930e-11,2.270077393560e-11,4.989120301100e-12,9.604036954470e-13,1.492385895420e-13,1.518001202630e-14,1.000000000000e+04,5.000017901490e+02,5.495680646220e+02,4.352822254020e+03,5.173669503860e+03,6.284377366490e+03,6.279525356970e+03,6.997886282560e+03,5.902532183950e+03,5.510361169330e+03,6.357666321140e+03,5.497976498750e+03,3.707726490600e+03,1.243822603040e+04,4.383923813630e+03,3.462228402740e+03,7.504713517360e-03,2.000000000910e+04,1.448594103870e+23,4.526095876680e+06
3.006302360720e-13,5.000000093600e-02,9.499938009460e-01,6.128699808960e-06,4.170689172190e-08,1.593985103090e-08,6.389204614990e-09,2.916416389850e-09,1.382758742120e-09,6.578552122800e-10,3.060670702790e-10,8.889002812290e-11,2.383409035410e-11,5.238198151820e-12,1.008351233890e-12,1.566892860570e-13,1.593788800250e-14,1.000000000000e+04,5.000018795210e+02,5.519532762800e+02,4.353018314710e+03,5.173669532940e+03,6.284377373680e+03,6.279525376710e+03,6.997886263880e+03,5.902532239150e+03,5.510360893640e+03,6.357666504410e+03,5.497976685500e+03,3.707726893890e+03,1.243822169280e+04,4.383925185620e+03,3.462232665720e+03,7.504713517360e-03,2.000000000960e+04,1.448594103900e+23,4.526095942010e+06
3.151396896130e-13,5.000000098120e-02,9.499937892230e-01,6.137027627400e-06,4.371916502990e-08,1.670916359050e-08,6.697569844060e-09,3.057172788590e-09,1.449495486250e-09,6.896055895370e-10,3.208389237320e-10,9.318016745020e-11,2.498440658380e-11,5.491012218940e-12,1.057018009360e-12,1.642517521590e-13,1.670713479380e-14,1.000000000000e+04,5.000019702330e+02,5.543659636410e+02,4.353199445590e+03,5.173669562250e+03,6.284377380970e+03,6.279525396780e+03,6.997886244920e+03,5.902532295170e+03,5.510360613810e+03,6.357666690430e+03,5.497976875070e+03,3.707727303240e+03,1.243821728960e+04,4.383926578130e+03,3.462236992100e+03,7.504713517360e-03,2.000000001010e+04,1.448594103940e+23,4.526096008320e+06
3.298667849570e-13,5.000000102700e-02,9.499937773250e-01,6.145480363130e-06,4.576162247780e-08,1.749001586630e-08,7.010560565390e-09,3.200040539980e-09,1.517233284480e-09,7.218322236360e-10,3.358323549410e-10,9.753465882550e-11,2.615197762380e-11,5.747618547170e-12,1.106414811150e-12,1.719276646700e-13,1.748792304340e-14,1.000000000000e+04,5.000020623050e+02,5.568063419340e+02,4.353366765570e+03,5.173669591820e+03,6.284377388360e+03,6.279525417170e+03,6.997886225690e+03,5.902532352030e+03,5.510360329770e+03,6.357666879260e+03,5.497977067510e+03,3.707727718740e+03,1.243821281990e+04,4.383927991470e+03,3.462241382830e+03,7.504713517360e-03,2.000000001050e+04,1.448594103970e+23,4.526096075630e+06
3.448147867320e-13,5.000000107360e-02,9.499937652480e-01,6.154059889910e-06,4.783471682910e-08,1.828258095500e-08,7.328246161770e-09,3.345051314520e-09,1.585987152740e-09,7.545422584640e-10,3.510506875730e-10,1.019544675280e-10,2.733706229810e-11,6.008074021940e-12,1.156552590400e-12,1.797187255700e-13,1.828042595640e-14,1.000000000000e+04,5.000021557590e+02,5.592746257380e+02,4.353522260630e+03,5.173669621680e+03,6.284377395840e+03,6.279525437890e+03,6.997886206190e+03,5.902532409730e+03,5.510360041450e+03,6.357667070920e+03,5.497977262870e+03,3.707728140500e+03,1.243820828270e+04,4.383929425960e+03,3.462245838860e+03,7.504713517360e-03,2.000000001100e+04,1.448594104010e+23,4.526096143950e+06
3.599870085330e-13,5.000000112080e-02,9.499937529900e-01,6.162768109600e-06,4.993890763850e-08,1.908703454970e-08,7.650697056770e-09,3.492237257750e-09,1.655772332140e-09,7.877429450720e-10,3.664972951460e-10,1.064405733170e-10,2.853992331360e-11,6.272436382010e-12,1.207442462530e-12,1.876266623790e-13,1.908481933890e-14,1.000000000000e+04,5.000022506150e+02,5.617710289250e+02,4.353666437380e+03,5.173669651830e+03,6.284377403420e+03,6.279525458950e+03,6.997886186400e+03,5.902532468300e+03,5.510359748800e+03,6.357667265460e+03,5.497977461190e+03,3.707728568600e+03,1.243820367700e+04,4.383930881900e+03,3.462250361150e+03,7.504713517360e-03,2.000000001150e+04,1.448594104040e+23,4.526096213290e+06
3.753868136610e-13,5.000000116870e-02,9.499937405470e-01,6.171606952590e-06,5.207466135440e-08,1.990355497880e-08,7.977984730310e-09,3.641630997430e-09,1.726604292470e-09,8.214416432720e-10,3.821756017850e-10,1.109939706470e-10,2.976082731730e-11,6.540764232260e-12,1.259095709730e-12,1.956532285390e-13,1.990128163610e-14,1.000000000000e+04,5.000023468930e+02,5.642957646020e+02,4.353800906170e+03,5.173669682290e+03,6.284377411110e+03,6.279525480350e+03,6.997886166320e+03,5.902532527740e+03,5.510359451750e+03,6.357667462930e+03,5.497977662510e+03,3.707729003130e+03,1.243819900160e+04,4.383932359610e+03,3.462254950700e+03,7.504713517360e-03,2.000000001200e+04,1.448594104080e+23,4.526096283670e+06
3.910176158650e-13,5.000000121740e-02,9.499937279190e-01,6.180578378230e-06,5.424245142180e-08,2.073232324580e-08,8.310181734520e-09,3.793265650720e-09,1.798498735520e-09,8.556458232790e-10,3.980890829730e-10,1.156156688900e-10,3.100004495640e-11,6.813117056710e-12,1.311523783450e-12,2.038002038010e-13,2.072999397320e-14,1.000000000000e+04,5.000024446160e+02,5.668490451830e+02,4.353926263620e+03,5.173669713080e+03,6.284377418900e+03,6.279525502100e+03,6.997886145950e+03,5.902532588070e+03,5.510359150230e+03,6.357667663380e+03,5.497977866890e+03,3.707729444200e+03,1.243819425560e+04,4.383933859430e+03,3.462259608490e+03,7.504713517360e-03,2.000000001250e+04,1.448594104110e+23,4.526096355110e+06
4.068828801030e-13,5.000000126680e-02,9.499937151010e-01,6.189684375260e-06,5.644275838750e-08,2.157352306910e-08,8.647361709840e-09,3.947174831560e-09,1.871471598650e-09,8.903630673600e-10,4.142412663280e-10,1.203066925570e-10,3.225785093770e-11,7.089555231680e-12,1.364738306910e-12,2.120693946230e-13,2.157114019440e-14,1.000000000000e+04,5.000025438040e+02,5.694310817040e+02,4.354043509540e+03,5.173669744220e+03,6.284377426790e+03,6.279525524210e+03,6.997886125290e+03,5.902532649310e+03,5.510358844180e+03,6.357667866830e+03,5.497978074360e+03,3.707729891900e+03,1.243818943790e+04,4.383935381690e+03,3.462264335540e+03,7.504713517360e-03,2.000000001300e+04,1.448594104150e+23,4.526096427620e+06
4.229861233050e-13,5.000000131690e-02,9.499937020900e-01,6.198926962240e-06,5.867607000630e-08,2.242734092330e-08,8.989599401310e-09,4.103392658090e-09,1.945539058250e-09,9.256010715180e-10,4.306357323800e-10,1.250680815300e-10,3.353452408870e-11,7.370140039180e-12,1.418751077740e-12,2.204626345700e-13,2.242490690500e-14,1.000000000000e+04,5.000026444800e+02,5.720420847020e+02,4.354153484520e+03,5.173669775710e+03,6.284377434790e+03,6.279525546670e+03,6.997886104330e+03,5.902532711450e+03,5.510358533520e+03,6.357668073350e+03,5.497978284970e+03,3.707730346330e+03,1.243818454750e+04,4.383936926700e+03,3.462269132870e+03,7.504713517360e-03,2.000000001350e+04,1.448594104190e+23,4.526096501220e+06
4.393309151550e-13,5.000000136780e-02,9.499936888850e-01,6.208308188030e-06,6.094288134970e-08,2.329396607960e-08,9.336970675190e-09,4.261953760240e-09,2.020717533380e-09,9.613676471970e-10,4.472761153690e-10,1.299008912870e-10,3.483034741930e-11,7.654933680510e-12,1.473574070530e-12,2.289817847190e-13,2.329148351180e-14,1.000000000000e+04,5.000027466660e+02,5.746822631100e+02,4.354256842970e+03,5.173669807570e+03,6.284377442900e+03,6.279525569500e+03,6.997886083060e+03,5.902532774530e+03,5.510358218190e+03,6.357668282970e+03,5.497978498770e+03,3.707730807600e+03,1.243817958310e+04,4.383938494830e+03,3.462274001530e+03,7.504713517360e-03,2.000000001400e+04,1.448594104220e+23,4.526096575920e+06
4.559208788820e-13,5.000000141950e-02,9.499936754810e-01,6.217830132210e-06,6.324369491520e-08,2.417359064880e-08,9.689552535720e-09,4.422893287400e-09,2.097023689380e-09,9.976707230150e-10,4.641661040470e-10,1.348061931360e-10,3.614560818480e-11,7.943999290040e-12,1.529219439530e-12,2.376287340750e-13,2.417106226610e-14,1.000000000000e+04,5.000028503850e+02,5.773518259750e+02,4.354354073720e+03,5.173669839810e+03,6.284377451110e+03,6.279525592700e+03,6.997886061490e+03,5.902532838550e+03,5.510357898110e+03,6.357668495750e+03,5.497978715820e+03,3.707731275810e+03,1.243817454380e+04,4.383940086410e+03,3.462278942560e+03,7.504713517360e-03,2.000000001460e+04,1.448594104260e+23,4.526096651740e+06
4.727596920650e-13,5.000000147190e-02,9.499936618760e-01,6.227494905550e-06,6.557902073770e-08,2.506640962300e-08,1.004742314220e-08,4.586246916200e-09,2.174474441590e-09,1.034518346520e-09,4.813094424980e-10,1.397850744590e-10,3.748059794920e-11,8.237400949220e-12,1.585699521330e-12,2.464053999880e-13,2.506383830580e-14,1.000000000000e+04,5.000029556600e+02,5.800509807830e+02,4.354445707220e+03,5.173669872440e+03,6.284377459440e+03,6.279525616280e+03,6.997886039610e+03,5.902532903520e+03,5.510357573220e+03,6.357668711720e+03,5.497978936160e+03,3.707731751050e+03,1.243816942830e+04,4.383941701790e+03,3.462283957050e+03,7.504713517360e-03,2.000000001510e+04,1.448594104300e+23,4.526096728700e+06
4.898510874460e-13,5.000000152510e-02,9.499936480680e-01,6.237304650490e-06,6.794937650290e-08,2.597262091950e-08,1.041066182650e-08,4.752050858420e-09,2.253086959050e-09,1.071918685970e-09,4.987099309660e-10,1.448386389450e-10,3.883561265030e-11,8.535203700780e-12,1.643026837600e-12,2.553137285780e-13,2.597000969930e-14,1.000000000000e+04,5.000030625140e+02,5.827799309810e+02,4.354531839560e+03,5.173669905480e+03,6.284377467870e+03,6.279525640240e+03,6.997886017410e+03,5.902532969460e+03,5.510357243450e+03,6.357668930950e+03,5.497979159830e+03,3.707732233440e+03,1.243816423550e+04,4.383943341330e+03,3.462289046090e+03,7.504713517360e-03,2.000000001560e+04,1.448594104340e+23,4.526096806810e+06
5.071988537580e-13,5.000000157910e-02,9.499936340520e-01,6.247261541590e-06,7.035528766170e-08,2.689242542420e-08,1.077934911020e-08,4.920341869050e-09,2.332878668370e-09,1.109880032160e-09,5.163714267020e-10,1.499680068420e-10,4.021095266470e-11,8.837473563150e-12,1.701214097860e-12,2.643556951710e-13,2.688977748910e-14,1.000000000000e+04,5.000031709710e+02,5.855388846620e+02,4.354613354160e+03,5.173669938920e+03,6.284377476420e+03,6.279525664590e+03,6.997885994880e+03,5.902533036390e+03,5.510356908720e+03,6.357669153470e+03,5.497979386900e+03,3.707732723090e+03,1.243815896430e+04,4.383945005390e+03,3.462294210770e+03,7.504713517360e-03,2.000000001620e+04,1.448594104380e+23,4.526096886100e+06
5.248068365640e-13,5.000000163400e-02,9.499936198260e-01,6.257367786050e-06,7.279728754680e-08,2.782602703650e-08,1.115356672290e-08,5.091157254390e-09,2.413867257550e-09,1.148410800240e-09,5.342978448120e-10,1.551743151970e-10,4.160692287500e-11,9.144277545080e-12,1.760274202300e-12,2.735333047320e-13,2.782334573700e-14,1.000000000000e+04,5.000032810550e+02,5.883280467570e+02,4.354690820450e+03,5.173669972790e+03,6.284377485080e+03,6.279525689340e+03,6.997885972040e+03,5.902533104320e+03,5.510356568950e+03,6.357669379340e+03,5.497979617400e+03,3.707733220100e+03,1.243815361350e+04,4.383946694340e+03,3.462299452210e+03,7.504713517360e-03,2.000000001680e+04,1.448594104420e+23,4.526096966570e+06
5.426789391130e-13,5.000000168960e-02,9.499936053860e-01,6.267625624170e-06,7.527591749100e-08,2.877363271410e-08,1.153339762020e-08,5.264534880360e-09,2.496070679930e-09,1.187519531580e-09,5.524931591290e-10,1.604587181160e-10,4.302383273720e-11,9.455683660530e-12,1.820220244660e-12,2.828485923140e-13,2.877092156890e-14,1.000000000000e+04,5.000033927890e+02,5.911476142340e+02,4.354763816780e+03,5.173670007090e+03,6.284377493860e+03,6.279525714480e+03,6.997885948860e+03,5.902533173270e+03,5.510356224070e+03,6.357669608610e+03,5.497979851400e+03,3.707733724590e+03,1.243814818190e+04,4.383948408540e+03,3.462304771570e+03,7.504713517360e-03,2.000000001730e+04,1.448594104460e+23,4.526097048260e+06
5.608191231990e-13,5.000000174610e-02,9.499935907300e-01,6.278037329850e-06,7.779172694720e-08,2.973545251940e-08,1.191892600190e-08,5.440513180850e-09,2.579507158110e-09,1.227214895690e-09,5.709614030960e-10,1.658223870160e-10,4.446199634880e-11,9.771760943750e-12,1.881065515090e-12,2.923036235060e-13,2.973271522150e-14,1.000000000000e+04,5.000035062000e+02,5.939977931280e+02,4.354833316690e+03,5.173670041840e+03,6.284377502750e+03,6.279525740040e+03,6.997885925340e+03,5.902533243250e+03,5.510355874010e+03,6.357669841330e+03,5.497980088950e+03,3.707734236660e+03,1.243814266820e+04,4.383950148370e+03,3.462310169980e+03,7.504713517360e-03,2.000000001790e+04,1.448594104510e+23,4.526097131160e+06
5.792314100470e-13,5.000000180340e-02,9.499935758540e-01,6.288605211100e-06,8.034527361010e-08,3.071169966550e-08,1.231023733100e-08,5.619131166300e-09,2.664195188090e-09,1.267505692120e-09,5.897066706550e-10,1.712665108850e-10,4.592173251940e-11,1.009257946460e-11,1.942823503150e-12,3.019004948970e-13,3.070894008860e-14,1.000000000000e+04,5.000036213120e+02,5.968787823250e+02,4.354899527050e+03,5.173670077030e+03,6.284377511760e+03,6.279525766010e+03,6.997885901490e+03,5.902533314270e+03,5.510355518680e+03,6.357670077550e+03,5.497980330100e+03,3.707734756430e+03,1.243813707120e+04,4.383951914230e+03,3.462315648620e+03,7.504713517360e-03,2.000000001850e+04,1.448594104550e+23,4.526097215310e+06
5.979198811980e-13,5.000000186160e-02,9.499935607550e-01,6.299331610560e-06,8.293712353980e-08,3.170259056390e-08,1.270741835240e-08,5.800428432300e-09,2.750153543270e-09,1.308400852410e-09,6.087331171580e-10,1.767922965450e-10,4.740336484040e-11,1.041821034390e-11,2.005507900780e-12,3.116413345360e-13,3.169981276870e-14,1.000000000000e+04,5.000037381510e+02,5.997907793180e+02,4.354962604020e+03,5.173670112690e+03,6.284377520890e+03,6.279525792410e+03,6.997885877290e+03,5.902533386350e+03,5.510355158000e+03,6.357670317320e+03,5.497980574910e+03,3.707735284020e+03,1.243813138970e+04,4.383953706480e+03,3.462321208690e+03,7.504713517360e-03,2.000000001910e+04,1.448594104590e+23,4.526097300730e+06
6.168886794160e-13,5.000000192070e-02,9.499935454290e-01,6.310218905980e-06,8.556785128770e-08,3.270834487210e-08,1.311055711200e-08,5.984445168380e-09,2.837401278690e-09,1.349909442070e-09,6.280449602880e-10,1.824009689210e-10,4.890722175730e-11,1.074872576950e-11,2.069132605320e-12,3.215283024040e-13,3.270555311340e-14,1.000000000000e+04,5.000038567420e+02,6.027339815900e+02,4.355022794970e+03,5.173670148820e+03,6.284377530150e+03,6.279525819230e+03,6.997885852740e+03,5.902533459520e+03,5.510354791910e+03,6.357670560700e+03,5.497980823430e+03,3.707735819540e+03,1.243812562230e+04,4.383955525540e+03,3.462326851380e+03,7.504713517360e-03,2.000000001970e+04,1.448594104630e+23,4.526097387420e+06
6.361420096070e-13,5.000000198060e-02,9.499935298740e-01,6.321269510810e-06,8.823804002310e-08,3.372918554290e-08,1.351974297660e-08,6.171222166940e-09,2.925957735180e-09,1.392040662600e-09,6.476464809920e-10,1.880937713120e-10,5.043363664260e-11,1.108419901220e-11,2.133711722600e-12,3.315635909000e-13,3.372638427600e-14,1.000000000000e+04,5.000039771120e+02,6.057085831610e+02,4.355080364540e+03,5.173670185430e+03,6.284377539520e+03,6.279525846480e+03,6.997885827830e+03,5.902533533770e+03,5.510354420310e+03,6.357670807740e+03,5.497981075710e+03,3.707736363120e+03,1.243811976790e+04,4.383957371800e+03,3.462332577920e+03,7.504713517360e-03,2.000000002030e+04,1.448594104680e+23,4.526097475410e+06
6.556841397510e-13,5.000000204140e-02,9.499935140850e-01,6.332485874690e-06,9.094828166320e-08,3.476533887310e-08,1.393506665360e-08,6.360800832250e-09,3.015842543720e-09,1.434803853530e-09,6.675420244310e-10,1.938719656660e-10,5.198294786920e-11,1.142470444170e-11,2.199259570090e-12,3.417494253210e-13,3.476253276130e-14,1.000000000000e+04,5.000040992880e+02,6.087147717990e+02,4.355135260080e+03,5.173670222530e+03,6.284377549030e+03,6.279525874180e+03,6.997885802570e+03,5.902533609140e+03,5.510354043120e+03,6.357671058500e+03,5.497981331820e+03,3.707736914870e+03,1.243811382500e+04,4.383959245670e+03,3.462338389560e+03,7.504713517360e-03,2.000000002090e+04,1.448594104720e+23,4.526097564730e+06
