t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
1.011377395610e-12,5.000000314890e-02,6.193644212510e-08,9.499999280760e-01,5.364507203650e-09,1.474003873170e-09,1.000000000000e+04,6.117116004330e+03,5.000131711390e+02,6.212879509320e+03,6.636137964620e+03,7.504713517360e-03,2.000000003230e+04,1.448594105550e+23,4.526099283880e+06
1.036548056540e-12,5.000000322730e-02,6.347774793740e-08,9.499999262860e-01,5.498016343590e-09,1.510688192650e-09,1.000000000000e+04,6.117131513090e+03,5.000134989340e+02,6.212879379720e+03,6.636137975370e+03,7.504713517360e-03,2.000000003310e+04,1.448594105610e+23,4.526099398930e+06
1.062096277390e-12,5.000000330680e-02,6.504217335660e-08,9.499999244700e-01,5.633528117400e-09,1.547922778870e-09,1.000000000000e+04,6.117146489010e+03,5.000138316450e+02,6.212879248170e+03,6.636137986270e+03,7.504713517360e-03,2.000000003390e+04,1.448594105660e+23,4.526099515690e+06
1.088027721550e-12,5.000000338750e-02,6.663006517730e-08,9.499999226260e-01,5.771072564510e-09,1.585715885910e-09,1.000000000000e+04,6.117160922000e+03,5.000141693460e+02,6.212879114640e+03,6.636137997340e+03,7.504713517360e-03,2.000000003470e+04,1.448594105720e+23,4.526099634210e+06
1.114348137370e-12,5.000000346950e-02,6.824177539630e-08,9.499999207540e-01,5.910680174890e-09,1.624075891620e-09,1.000000000000e+04,6.117174918560e+03,5.000145121130e+02,6.212878979120e+03,6.636138008570e+03,7.504713517360e-03,2.000000003560e+04,1.448594105790e+23,4.526099754510e+06
1.141063359430e-12,5.000000355270e-02,6.987766129010e-08,9.499999188540e-01,6.052381895910e-09,1.663011299560e-09,1.000000000000e+04,6.117187720180e+03,5.000148600220e+02,6.212878841560e+03,6.636138019980e+03,7.504713517360e-03,2.000000003640e+04,1.448594105850e+23,4.526099876610e+06
1.168179309830e-12,5.000000363710e-02,7.153808549450e-08,9.499999169260e-01,6.196209139110e-09,1.702530740810e-09,1.000000000000e+04,6.117199853890e+03,5.000152131480e+02,6.212878701940e+03,6.636138031550e+03,7.504713517360e-03,2.000000003730e+04,1.448594105910e+23,4.526100000540e+06
1.195701999470e-12,5.000000372280e-02,7.322341608480e-08,9.499999149690e-01,6.342193787210e-09,1.742642975950e-09,1.000000000000e+04,6.117211513370e+03,5.000155715720e+02,6.212878560220e+03,6.636138043300e+03,7.504713517360e-03,2.000000003820e+04,1.448594105970e+23,4.526100126340e+06
1.223637529460e-12,5.000000380980e-02,7.493402665760e-08,9.499999129820e-01,6.490368201190e-09,1.783356896960e-09,1.000000000000e+04,6.117222793660e+03,5.000159353720e+02,6.212878416380e+03,6.636138055220e+03,7.504713517360e-03,2.000000003910e+04,1.448594106040e+23,4.526100254010e+06
1.251992092410e-12,5.000000389800e-02,7.667029641320e-08,9.499999109660e-01,6.640765227400e-09,1.824681529180e-09,1.000000000000e+04,6.117233799860e+03,5.000163046290e+02,6.212878270380e+03,6.636138067330e+03,7.504713517360e-03,2.000000004000e+04,1.448594106100e+23,4.526100383610e+06
1.280771973790e-12,5.000000398760e-02,7.843261024010e-08,9.499999089200e-01,6.793418204910e-09,1.866626033370e-09,1.000000000000e+04,6.117244647830e+03,5.000166794240e+02,6.212878122190e+03,6.636138079610e+03,7.504713517360e-03,2.000000004090e+04,1.448594106170e+23,4.526100515150e+06
1.309983553400e-12,5.000000407860e-02,8.022135880010e-08,9.499999068420e-01,6.948360972870e-09,1.909199707680e-09,1.000000000000e+04,6.117255464890e+03,5.000170598410e+02,6.212877971770e+03,6.636138092080e+03,7.504713517360e-03,2.000000004180e+04,1.448594106240e+23,4.526100648660e+06
1.339633306700e-12,5.000000417090e-02,8.203693861520e-08,9.499999047340e-01,7.105627878000e-09,1.952411989730e-09,1.000000000000e+04,6.117266288980e+03,5.000174459640e+02,6.212877819100e+03,6.636138104730e+03,7.504713517360e-03,2.000000004280e+04,1.448594106310e+23,4.526100784170e+06
1.369727806300e-12,5.000000426460e-02,8.387975215470e-08,9.499999025940e-01,7.265253782240e-09,1.996272458720e-09,1.000000000000e+04,6.117275783490e+03,5.000178378790e+02,6.212877664140e+03,6.636138117580e+03,7.504713517360e-03,2.000000004370e+04,1.448594106380e+23,4.526100921720e+06
