t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
8.009376489080e-13,5.000000114050e-02,4.309090512650e-02,9.064595375820e-01,3.729402909970e-04,7.661586048220e-05,1.000000000000e+04,4.000000977020e+03,4.000000493820e+03,4.000006690230e+03,4.000019090250e+03,9.380891896690e-04,2.500000001460e+03,1.810742630070e+22,6.228053398690e+06
8.229517136420e-13,5.000000117190e-02,4.309090536940e-02,9.064595372560e-01,3.729403227800e-04,7.661588007170e-05,1.000000000000e+04,4.000001003870e+03,4.000000507400e+03,4.000006874110e+03,4.000019614950e+03,9.380891896690e-04,2.500000001500e+03,1.810742630100e+22,6.228053406190e+06
8.452959893460e-13,5.000000120370e-02,4.309090561590e-02,9.064595369250e-01,3.729403550390e-04,7.661589995510e-05,1.000000000000e+04,4.000001031130e+03,4.000000521170e+03,4.000007060760e+03,4.000020147520e+03,9.380891896690e-04,2.500000001540e+03,1.810742630130e+22,6.228053413810e+06
8.679754291860e-13,5.000000123600e-02,4.309090586610e-02,9.064595365900e-01,3.729403877830e-04,7.661592013670e-05,1.000000000000e+04,4.000001058800e+03,4.000000535150e+03,4.000007250200e+03,4.000020688070e+03,9.380891896690e-04,2.500000001580e+03,1.810742630160e+22,6.228053421550e+06
8.909950606240e-13,5.000000126880e-02,4.309090612010e-02,9.064595362490e-01,3.729404210170e-04,7.661594062100e-05,1.000000000000e+04,4.000001086880e+03,4.000000549350e+03,4.000007442480e+03,4.000021236740e+03,9.380891896690e-04,2.500000001630e+03,1.810742630190e+22,6.228053429400e+06
9.143599865340e-13,5.000000130210e-02,4.309090637790e-02,9.064595359040e-01,3.729404547500e-04,7.661596141260e-05,1.000000000000e+04,4.000001115380e+03,4.000000563750e+03,4.000007637650e+03,4.000021793630e+03,9.380891896690e-04,2.500000001670e+03,1.810742630220e+22,6.228053437370e+06
9.380753863320e-13,5.000000133580e-02,4.309090663960e-02,9.064595355530e-01,3.729404889890e-04,7.661598251610e-05,1.000000000000e+04,4.000001144310e+03,4.000000578380e+03,4.000007835740e+03,4.000022358880e+03,9.380891896690e-04,2.500000001710e+03,1.810742630250e+22,6.228053445460e+06
9.621465171260e-13,5.000000137010e-02,4.309090690520e-02,9.064595351970e-01,3.729405237410e-04,7.661600393620e-05,1.000000000000e+04,4.000001173670e+03,4.000000593220e+03,4.000008036810e+03,4.000022932610e+03,9.380891896690e-04,2.500000001760e+03,1.810742630280e+22,6.228053453670e+06
9.865787148830e-13,5.000000140490e-02,4.309090717470e-02,9.064595348360e-01,3.729405590150e-04,7.661602567750e-05,1.000000000000e+04,4.000001203470e+03,4.000000608280e+03,4.000008240890e+03,4.000023514940e+03,9.380891896690e-04,2.500000001800e+03,1.810742630310e+22,6.228053462000e+06
1.011377395610e-12,5.000000144020e-02,4.309090744840e-02,9.064595344690e-01,3.729405948180e-04,7.661604774500e-05,1.000000000000e+04,4.000001233720e+03,4.000000623570e+03,4.000008448030e+03,4.000024106000e+03,9.380891896690e-04,2.500000001850e+03,1.810742630350e+22,6.228053470460e+06
1.036548056540e-12,5.000000147610e-02,4.309090772610e-02,9.064595340970e-01,3.729406311580e-04,7.661607014340e-05,1.000000000000e+04,4.000001264430e+03,4.000000639090e+03,4.000008658280e+03,4.000024705940e+03,9.380891896690e-04,2.500000001890e+03,1.810742630380e+22,6.228053479040e+06
1.062096277390e-12,5.000000151240e-02,4.309090800800e-02,9.064595337190e-01,3.729406680430e-04,7.661609287790e-05,1.000000000000e+04,4.000001295590e+03,4.000000654840e+03,4.000008871680e+03,4.000025314870e+03,9.380891896690e-04,2.500000001940e+03,1.810742630410e+22,6.228053487760e+06
1.088027721550e-12,5.000000154940e-02,4.309090829410e-02,9.064595333350e-01,3.729407054810e-04,7.661611595340e-05,1.000000000000e+04,4.000001327230e+03,4.000000670830e+03,4.000009088290e+03,4.000025932930e+03,9.380891896690e-04,2.500000001990e+03,1.810742630450e+22,6.228053496600e+06
1.114348137370e-12,5.000000158680e-02,4.309090858450e-02,9.064595329460e-01,3.729407434810e-04,7.661613937500e-05,1.000000000000e+04,4.000001359330e+03,4.000000687060e+03,4.000009308140e+03,4.000026560270e+03,9.380891896690e-04,2.500000002030e+03,1.810742630480e+22,6.228053505580e+06
1.141063359430e-12,5.000000162490e-02,4.309090887920e-02,9.064595325510e-01,3.729407820510e-04,7.661616314790e-05,1.000000000000e+04,4.000001391920e+03,4.000000703530e+03,4.000009531290e+03,4.000027197010e+03,9.380891896690e-04,2.500000002080e+03,1.810742630520e+22,6.228053514690e+06
1.168179309830e-12,5.000000166350e-02,4.309090917840e-02,9.064595321500e-01,3.729408211990e-04,7.661618727740e-05,1.000000000000e+04,4.000001425000e+03,4.000000720250e+03,4.000009757790e+03,4.000027843310e+03,9.380891896690e-04,2.500000002130e+03,1.810742630550e+22,6.228053523940e+06
1.195701999470e-12,5.000000170270e-02,4.309090948210e-02,9.064595317430e-01,3.729408609350e-04,7.661621176890e-05,1.000000000000e+04,4.000001458570e+03,4.000000737220e+03,4.000009987690e+03,4.000028499290e+03,9.380891896690e-04,2.500000002180e+03,1.810742630590e+22,6.228053533320e+06
1.223637529460e-12,5.000000174250e-02,4.309090979030e-02,9.064595313290e-01,3.729409012660e-04,7.661623662770e-05,1.000000000000e+04,4.000001492650e+03,4.000000754440e+03,4.000010221030e+03,4.000029165120e+03,9.380891896690e-04,2.500000002230e+03,1.810742630630e+22,6.228053542850e+06
1.251992092410e-12,5.000000178280e-02,4.309091010320e-02,9.064595309100e-01,3.729409422030e-04,7.661626185940e-05,1.000000000000e+04,4.000001527240e+03,4.000000771920e+03,4.000010457870e+03,4.000029840940e+03,9.380891896690e-04,2.500000002290e+03,1.810742630670e+22,6.228053552520e+06
1.280771973790e-12,5.000000182380e-02,4.309091042070e-02,9.064595304840e-01,3.729409837540e-04,7.661628746960e-05,1.000000000000e+04,4.000001562340e+03,4.000000789670e+03,4.000010698270e+03,4.000030526890e+03,9.380891896690e-04,2.500000002340e+03,1.810742630700e+22,6.228053562340e+06
1.309983553400e-12,5.000000186540e-02,4.309091074300e-02,9.064595300520e-01,3.729410259280e-04,7.661631346390e-05,1.000000000000e+04,4.000001597980e+03,4.000000807680e+03,4.000010942270e+03,4.000031223130e+03,9.380891896690e-04,2.500000002390e+03,1.810742630740e+22,6.228053572300e+06
1.339633306700e-12,5.000000190770e-02,4.309091107020e-02,9.064595296140e-01,3.729410687340e-04,7.661633984820e-05,1.000000000000e+04,4.000001634150e+03,4.000000825960e+03,4.000011189940e+03,4.000031929820e+03,9.380891896690e-04,2.500000002450e+03,1.810742630780e+22,6.228053582410e+06
1.369727806300e-12,5.000000195050e-02,4.309091140220e-02,9.064595291680e-01,3.729411121830e-04,7.661636662820e-05,1.000000000000e+04,4.000001670860e+03,4.000000844510e+03,4.000011441310e+03,4.000032647100e+03,9.380891896690e-04,2.500000002500e+03,1.810742630820e+22,6.228053592670e+06
1.400273723400e-12,5.000000199400e-02,4.309091173920e-02,9.064595287170e-01,3.729411562830e-04,7.661639380990e-05,1.000000000000e+04,4.000001708120e+03,4.000000863350e+03,4.000011696460e+03,4.000033375150e+03,9.380891896690e-04,2.500000002560e+03,1.810742630860e+22,6.228053603090e+06
1.431277829250e-12,5.000000203820e-02,4.309091208130e-02,9.064595282580e-01,3.729412010450e-04,7.661642139940e-05,1.000000000000e+04,4.000001745940e+03,4.000000882460e+03,4.000011955440e+03,4.000034114110e+03,9.380891896690e-04,2.500000002610e+03,1.810742630900e+22,6.228053613670e+06
1.462746996690e-12,5.000000208300e-02,4.309091242850e-02,9.064595277930e-01,3.729412464780e-04,7.661644940260e-05,1.000000000000e+04,4.000001784330e+03,4.000000901860e+03,4.000012218300e+03,4.000034864160e+03,9.380891896690e-04,2.500000002670e+03,1.810742630940e+22,6.228053624400e+06
1.494688201640e-12,5.000000212850e-02,4.309091278100e-02,9.064595273200e-01,3.729412925930e-04,7.661647782600e-05,1.000000000000e+04,4.000001823290e+03,4.000000921560e+03,4.000012485100e+03,4.000035625460e+03,9.380891896690e-04,2.500000002730e+03,1.810742630990e+22,6.228053635290e+06
1.527108524660e-12,5.000000217460e-02,4.309091313870e-02,9.064595268410e-01,3.729413394000e-04,7.661650667570e-05,1.000000000000e+04,4.000001862840e+03,4.000000941550e+03,4.000012755910e+03,4.000036398170e+03,9.380891896690e-04,2.500000002790e+03,1.810742631030e+22,6.228053646350e+06
