t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,X_O2_5,Th,Tg_1,Tg_2,Tg_3,Tg_4,Tg_5,rho,p,n,E
1.280771973790e-12,5.000000182370e-02,9.148664587010e-01,3.462164468030e-02,5.069585945970e-04,4.912076410920e-06,2.412430524050e-08,1.000000000000e+04,4.000000576820e+03,4.000001995720e+03,4.000015529960e+03,4.000134915590e+03,4.000595420320e+03,9.380891896690e-04,2.500000002340e+03,1.810742630700e+22,6.228013182470e+06
1.309983553400e-12,5.000000186530e-02,9.148664577980e-01,3.462164545050e-02,5.069586798990e-04,4.912082238060e-06,2.412449132030e-08,1.000000000000e+04,4.000000589970e+03,4.000002041230e+03,4.000015884170e+03,4.000137992600e+03,4.000608996800e+03,9.380891896690e-04,2.500000002390e+03,1.810742630740e+22,6.228013192440e+06
1.339633306700e-12,5.000000190750e-02,9.148664568810e-01,3.462164623220e-02,5.069587664800e-04,4.912088152610e-06,2.412468019130e-08,1.000000000000e+04,4.000000603320e+03,4.000002087430e+03,4.000016243680e+03,4.000141115750e+03,4.000622776750e+03,9.380891896690e-04,2.500000002450e+03,1.810742630780e+22,6.228013202550e+06
1.369727806300e-12,5.000000195040e-02,9.148664559510e-01,3.462164702560e-02,5.069588543590e-04,4.912094155880e-06,2.412487189540e-08,1.000000000000e+04,4.000000616880e+03,4.000002134330e+03,4.000016608590e+03,4.000144285750e+03,4.000636763220e+03,9.380891896690e-04,2.500000002500e+03,1.810742630820e+22,6.228013212810e+06
1.400273723400e-12,5.000000199390e-02,9.148664550060e-01,3.462164783100e-02,5.069589435570e-04,4.912100249200e-06,2.412506647510e-08,1.000000000000e+04,4.000000630630e+03,4.000002181930e+03,4.000016978970e+03,4.000147503290e+03,4.000650959310e+03,9.380891896690e-04,2.500000002560e+03,1.810742630860e+22,6.228013223230e+06
1.431277829250e-12,5.000000203800e-02,9.148664540480e-01,3.462164864840e-02,5.069590340930e-04,4.912106433910e-06,2.412526397340e-08,1.000000000000e+04,4.000000644600e+03,4.000002230240e+03,4.000017354910e+03,4.000150769080e+03,4.000665368150e+03,9.380891896690e-04,2.500000002610e+03,1.810742630900e+22,6.228013233800e+06
1.462746996690e-12,5.000000208280e-02,9.148664530750e-01,3.462164947810e-02,5.069591259870e-04,4.912112711400e-06,2.412546443430e-08,1.000000000000e+04,4.000000658770e+03,4.000002279270e+03,4.000017736480e+03,4.000154083860e+03,4.000679992920e+03,9.380891896690e-04,2.500000002670e+03,1.810742630940e+22,6.228013244540e+06
1.494688201640e-12,5.000000212830e-02,9.148664520870e-01,3.462165032020e-02,5.069592192590e-04,4.912119083050e-06,2.412566790200e-08,1.000000000000e+04,4.000000673160e+03,4.000002329040e+03,4.000018123780e+03,4.000157448360e+03,4.000694836870e+03,9.380891896690e-04,2.500000002730e+03,1.810742630990e+22,6.228013255430e+06
1.527108524660e-12,5.000000217450e-02,9.148664510850e-01,3.462165117500e-02,5.069593139300e-04,4.912125550270e-06,2.412587442170e-08,1.000000000000e+04,4.000000687760e+03,4.000002379560e+03,4.000018516890e+03,4.000160863310e+03,4.000709903270e+03,9.380891896690e-04,2.500000002790e+03,1.810742631030e+22,6.228013266490e+06
1.560015152530e-12,5.000000222130e-02,9.148664500680e-01,3.462165204260e-02,5.069594100220e-04,4.912132114510e-06,2.412608403930e-08,1.000000000000e+04,4.000000702580e+03,4.000002430840e+03,4.000018915890e+03,4.000164329480e+03,4.000725195460e+03,9.380891896690e-04,2.500000002850e+03,1.810742631070e+22,6.228013277710e+06
1.593415379820e-12,5.000000226890e-02,9.148664490350e-01,3.462165292320e-02,5.069595075540e-04,4.912138777200e-06,2.412629680110e-08,1.000000000000e+04,4.000000717620e+03,4.000002482880e+03,4.000019320880e+03,4.000167847640e+03,4.000740716800e+03,9.380891896690e-04,2.500000002910e+03,1.810742631120e+22,6.228013289100e+06
1.627316610510e-12,5.000000231720e-02,9.148664479870e-01,3.462165381700e-02,5.069596065500e-04,4.912145539840e-06,2.412651275430e-08,1.000000000000e+04,4.000000732890e+03,4.000002535710e+03,4.000019731950e+03,4.000171418560e+03,4.000756470740e+03,9.380891896690e-04,2.500000002970e+03,1.810742631160e+22,6.228013300670e+06
1.661726359670e-12,5.000000236610e-02,9.148664469230e-01,3.462165472420e-02,5.069597070310e-04,4.912152403910e-06,2.412673194680e-08,1.000000000000e+04,4.000000748380e+03,4.000002589320e+03,4.000020149180e+03,4.000175043040e+03,4.000772460760e+03,9.380891896690e-04,2.500000003030e+03,1.810742631210e+22,6.228013312400e+06
1.696652255070e-12,5.000000241590e-02,9.148664458440e-01,3.462165564510e-02,5.069598090190e-04,4.912159370950e-06,2.412695442720e-08,1.000000000000e+04,4.000000764110e+03,4.000002643750e+03,4.000020572670e+03,4.000178721880e+03,4.000788690390e+03,9.380891896690e-04,2.500000003100e+03,1.810742631250e+22,6.228013324310e+06
1.732102038890e-12,5.000000246640e-02,9.148664447480e-01,3.462165657970e-02,5.069599125370e-04,4.912166442490e-06,2.412718024480e-08,1.000000000000e+04,4.000000780080e+03,4.000002698980e+03,4.000021002510e+03,4.000182455890e+03,4.000805163220e+03,9.380891896690e-04,2.500000003160e+03,1.810742631300e+22,6.228013336400e+06
1.768083569480e-12,5.000000251760e-02,9.148664436350e-01,3.462165752840e-02,5.069600176070e-04,4.912173620100e-06,2.412740944970e-08,1.000000000000e+04,4.000000796280e+03,4.000002755050e+03,4.000021438800e+03,4.000186245900e+03,4.000821882880e+03,9.380891896690e-04,2.500000003230e+03,1.810742631350e+22,6.228013348680e+06
1.804604823020e-12,5.000000256960e-02,9.148664425060e-01,3.462165849120e-02,5.069601242540e-04,4.912180905380e-06,2.412764209270e-08,1.000000000000e+04,4.000000812730e+03,4.000002811960e+03,4.000021881630e+03,4.000190092760e+03,4.000838853070e+03,9.380891896690e-04,2.500000003290e+03,1.810742631400e+22,6.228013361130e+06
1.841673895360e-12,5.000000262240e-02,9.148664413600e-01,3.462165946860e-02,5.069602325000e-04,4.912188299940e-06,2.412787822520e-08,1.000000000000e+04,4.000000829430e+03,4.000002869720e+03,4.000022331100e+03,4.000193997310e+03,4.000856077550e+03,9.380891896690e-04,2.500000003360e+03,1.810742631450e+22,6.228013373780e+06
1.879299003800e-12,5.000000267600e-02,9.148664401970e-01,3.462166046060e-02,5.069603423700e-04,4.912195805420e-06,2.412811789980e-08,1.000000000000e+04,4.000000846370e+03,4.000002928350e+03,4.000022787320e+03,4.000197960420e+03,4.000873560120e+03,9.380891896690e-04,2.500000003430e+03,1.810742631490e+22,6.228013386610e+06
1.917488488850e-12,5.000000273030e-02,9.148664390170e-01,3.462166146740e-02,5.069604538880e-04,4.912203423470e-06,2.412836116950e-08,1.000000000000e+04,4.000000863570e+03,4.000002987860e+03,4.000023250380e+03,4.000201982960e+03,4.000891304640e+03,9.380891896690e-04,2.500000003500e+03,1.810742631550e+22,6.228013399630e+06
1.956250816180e-12,5.000000278550e-02,9.148664378180e-01,3.462166248940e-02,5.069605670790e-04,4.912211155800e-06,2.412860808820e-08,1.000000000000e+04,4.000000881030e+03,4.000003048260e+03,4.000023720390e+03,4.000206065840e+03,4.000909315030e+03,9.380891896690e-04,2.500000003570e+03,1.810742631600e+22,6.228013412850e+06
1.995594578430e-12,5.000000284150e-02,9.148664366020e-01,3.462166352670e-02,5.069606819670e-04,4.912219004120e-06,2.412885871070e-08,1.000000000000e+04,4.000000898750e+03,4.000003109560e+03,4.000024197440e+03,4.000210209950e+03,4.000927595270e+03,9.380891896690e-04,2.500000003640e+03,1.810742631650e+22,6.228013426270e+06
2.035528497100e-12,5.000000289840e-02,9.148664353670e-01,3.462166457960e-02,5.069607985790e-04,4.912226970150e-06,2.412911309260e-08,1.000000000000e+04,4.000000916730e+03,4.000003171790e+03,4.000024681650e+03,4.000214416210e+03,4.000946149410e+03,9.380891896690e-04,2.500000003720e+03,1.810742631700e+22,6.228013439890e+06
2.076061424560e-12,5.000000295610e-02,9.148664341140e-01,3.462166564830e-02,5.069609169400e-04,4.912235055680e-06,2.412937129020e-08,1.000000000000e+04,4.000000934990e+03,4.000003234950e+03,4.000025173130e+03,4.000218685550e+03,4.000964981530e+03,9.380891896690e-04,2.500000003790e+03,1.810742631750e+22,6.228013453720e+06
2.117202345930e-12,5.000000301470e-02,9.148664328420e-01,3.462166673290e-02,5.069610370770e-04,4.912243262490e-06,2.412963336070e-08,1.000000000000e+04,4.000000953510e+03,4.000003299050e+03,4.000025671970e+03,4.000223018930e+03,4.000984095800e+03,9.380891896690e-04,2.500000003870e+03,1.810742631810e+22,6.228013467750e+06
2.158960381120e-12,5.000000307420e-02,9.148664315510e-01,3.462166783390e-02,5.069611590150e-04,4.912251592410e-06,2.412989936230e-08,1.000000000000e+04,4.000000972320e+03,4.000003364120e+03,4.000026178300e+03,4.000227417290e+03,4.001003496440e+03,9.380891896690e-04,2.500000003940e+03,1.810742631860e+22,6.228013481990e+06
2.201344786830e-12,5.000000313450e-02,9.148664302410e-01,3.462166895140e-02,5.069612827830e-04,4.912260047270e-06,2.413016935390e-08,1.000000000000e+04,4.000000991410e+03,4.000003430160e+03,4.000026692220e+03,4.000231881610e+03,4.001023187740e+03,9.380891896690e-04,2.500000004020e+03,1.810742631920e+22,6.228013496450e+06
2.244364958640e-12,5.000000319580e-02,9.148664289110e-01,3.462167008560e-02,5.069614084070e-04,4.912268628950e-06,2.413044339530e-08,1.000000000000e+04,4.000001010780e+03,4.000003497200e+03,4.000027213860e+03,4.000236412890e+03,4.001043174050e+03,9.380891896690e-04,2.500000004100e+03,1.810742631980e+22,6.228013511120e+06
2.288030433020e-12,5.000000325790e-02,9.148664275610e-01,3.462167123690e-02,5.069615359160e-04,4.912277339360e-06,2.413072154740e-08,1.000000000000e+04,4.000001030450e+03,4.000003565240e+03,4.000027743310e+03,4.000241012130e+03,4.001063459780e+03,9.380891896690e-04,2.500000004180e+03,1.810742632040e+22,6.228013526010e+06
2.332350889510e-12,5.000000332110e-02,9.148664261910e-01,3.462167240540e-02,5.069616653370e-04,4.912286180420e-06,2.413100387180e-08,1.000000000000e+04,4.000001050410e+03,4.000003634300e+03,4.000028280710e+03,4.000245680340e+03,4.001084049400e+03,9.380891896690e-04,2.500000004260e+03,1.810742632090e+22,6.228013541130e+06
2.377336152850e-12,5.000000338510e-02,9.148664248000e-01,3.462167359140e-02,5.069617967000e-04,4.912295154110e-06,2.413129043100e-08,1.000000000000e+04,4.000001070670e+03,4.000003704400e+03,4.000028826170e+03,4.000250418570e+03,4.001104947480e+03,9.380891896690e-04,2.500000004340e+03,1.810742632150e+22,6.228013556470e+06
2.422996195150e-12,5.000000345010e-02,9.148664233890e-01,3.462167479530e-02,5.069619300330e-04,4.912304262390e-06,2.413158128860e-08,1.000000000000e+04,4.000001091230e+03,4.000003775540e+03,4.000029379810e+03,4.000255227850e+03,4.001126158610e+03,9.380891896690e-04,2.500000004420e+03,1.810742632210e+22,6.228013572040e+06
2.469341138070e-12,5.000000351610e-02,9.148664219560e-01,3.462167601710e-02,5.069620653650e-04,4.912313507300e-06,2.413187650910e-08,1.000000000000e+04,4.000001112110e+03,4.000003847760e+03,4.000029941750e+03,4.000260109260e+03,4.001147687490e+03,9.380891896690e-04,2.500000004510e+03,1.810742632270e+22,6.228013587850e+06
2.516381255150e-12,5.000000358310e-02,9.148664205020e-01,3.462167725740e-02,5.069622027280e-04,4.912322890880e-06,2.413217615790e-08,1.000000000000e+04,4.000001133290e+03,4.000003921060e+03,4.000030512130e+03,4.000265063870e+03,4.001169538870e+03,9.380891896690e-04,2.500000004590e+03,1.810742632340e+22,6.228013603890e+06
2.564126973970e-12,5.000000365110e-02,9.148664190260e-01,3.462167851620e-02,5.069623421520e-04,4.912332415220e-06,2.413248030140e-08,1.000000000000e+04,4.000001154790e+03,4.000003995450e+03,4.000031091050e+03,4.000270092790e+03,4.001191717580e+03,9.380891896690e-04,2.500000004680e+03,1.810742632400e+22,6.228013620180e+06
2.612588878580e-12,5.000000372010e-02,9.148664175270e-01,3.462167979390e-02,5.069624836660e-04,4.912342082420e-06,2.413278900710e-08,1.000000000000e+04,4.000001176620e+03,4.000004070970e+03,4.000031678670e+03,4.000275197130e+03,4.001214228500e+03,9.380891896690e-04,2.500000004770e+03,1.810742632460e+22,6.228013636710e+06
2.661777711760e-12,5.000000379010e-02,9.148664160070e-01,3.462168109080e-02,5.069626273040e-04,4.912351894630e-06,2.413310234330e-08,1.000000000000e+04,4.000001198770e+03,4.000004147610e+03,4.000032275090e+03,4.000280378020e+03,4.001237076600e+03,9.380891896690e-04,2.500000004860e+03,1.810742632530e+22,6.228013653480e+06
2.711704377440e-12,5.000000386120e-02,9.148664144630e-01,3.462168240710e-02,5.069627730960e-04,4.912361854020e-06,2.413342037960e-08,1.000000000000e+04,4.000001221260e+03,4.000004225410e+03,4.000032880470e+03,4.000285636610e+03,4.001260266950e+03,9.380891896690e-04,2.500000004950e+03,1.810742632600e+22,6.228013670510e+06
2.762379943100e-12,5.000000393340e-02,9.148664128970e-01,3.462168374320e-02,5.069629210750e-04,4.912371962800e-06,2.413374318640e-08,1.000000000000e+04,4.000001244080e+03,4.000004304370e+03,4.000033494920e+03,4.000290974060e+03,4.001283804640e+03,9.380891896690e-04,2.500000005040e+03,1.810742632660e+22,6.228013687790e+06
2.813815642250e-12,5.000000400660e-02,9.148664113070e-01,3.462168509930e-02,5.069630712730e-04,4.912382223220e-06,2.413407083530e-08,1.000000000000e+04,4.000001267240e+03,4.000004384520e+03,4.000034118590e+03,4.000296391550e+03,4.001307694870e+03,9.380891896690e-04,2.500000005140e+03,1.810742632730e+22,6.228013705340e+06
2.866022876880e-12,5.000000408100e-02,9.148664096930e-01,3.462168647570e-02,5.069632237250e-04,4.912392637540e-06,2.413440339890e-08,1.000000000000e+04,4.000001290760e+03,4.000004465870e+03,4.000034751610e+03,4.000301890290e+03,4.001331942930e+03,9.380891896690e-04,2.500000005230e+03,1.810742632800e+22,6.228013723140e+06
2.919013220030e-12,5.000000415640e-02,9.148664080540e-01,3.462168787280e-02,5.069633784630e-04,4.912403208070e-06,2.413474095100e-08,1.000000000000e+04,4.000001314620e+03,4.000004548440e+03,4.000035394130e+03,4.000307471490e+03,4.001356554150e+03,9.380891896690e-04,2.500000005330e+03,1.810742632870e+22,6.228013741220e+06
2.972798418330e-12,5.000000423300e-02,9.148664063920e-01,3.462168929090e-02,5.069635355230e-04,4.912413937160e-06,2.413508356640e-08,1.000000000000e+04,4.000001338850e+03,4.000004632250e+03,4.000036046290e+03,4.000313136390e+03,4.001381533980e+03,9.380891896690e-04,2.500000005430e+03,1.810742632940e+22,6.228013759560e+06
3.027390394610e-12,5.000000431070e-02,9.148664047040e-01,3.462169073020e-02,5.069636949380e-04,4.912424827190e-06,2.413543132090e-08,1.000000000000e+04,4.000001363430e+03,4.000004717320e+03,4.000036708220e+03,4.000318886250e+03,4.001406887910e+03,9.380891896690e-04,2.500000005530e+03,1.810742633010e+22,6.228013778180e+06
3.082801250530e-12,5.000000438960e-02,9.148664029910e-01,3.462169219110e-02,5.069638567440e-04,4.912435880570e-06,2.413578429180e-08,1.000000000000e+04,4.000001388390e+03,4.000004803660e+03,4.000037380090e+03,4.000324722330e+03,4.001432621550e+03,9.380891896690e-04,2.500000005630e+03,1.810742633090e+22,6.228013797080e+06
3.139043269290e-12,5.000000446970e-02,9.148664012520e-01,3.462169367400e-02,5.069640209780e-04,4.912447099750e-06,2.413614255730e-08,1.000000000000e+04,4.000001413720e+03,4.000004891290e+03,4.000038062030e+03,4.000330645940e+03,4.001458740580e+03,9.380891896690e-04,2.500000005730e+03,1.810742633160e+22,6.228013816260e+06
3.196128918320e-12,5.000000455100e-02,9.148663994870e-01,3.462169517900e-02,5.069641876750e-04,4.912458487210e-06,2.413650619670e-08,1.000000000000e+04,4.000001439430e+03,4.000004980250e+03,4.000038754210e+03,4.000336658380e+03,4.001485250750e+03,9.380891896690e-04,2.500000005830e+03,1.810742633240e+22,6.228013835730e+06
3.254070852100e-12,5.000000463350e-02,9.148663976960e-01,3.462169670670e-02,5.069643568730e-04,4.912470045490e-06,2.413687529070e-08,1.000000000000e+04,4.000001465520e+03,4.000005070530e+03,4.000039456760e+03,4.000342760980e+03,4.001512158050e+03,9.380891896690e-04,2.500000005940e+03,1.810742633310e+22,6.228013855490e+06
3.312881914880e-12,5.000000471720e-02,9.148663958780e-01,3.462169825730e-02,5.069645286080e-04,4.912481777140e-06,2.413724992120e-08,1.000000000000e+04,4.000001492010e+03,4.000005162170e+03,4.000040169860e+03,4.000348955110e+03,4.001539468300e+03,9.380891896690e-04,2.500000006050e+03,1.810742633390e+22,6.228013875550e+06
3.372575143600e-12,5.000000480220e-02,9.148663940320e-01,3.462169983110e-02,5.069647029200e-04,4.912493684770e-06,2.413763017100e-08,1.000000000000e+04,4.000001518890e+03,4.000005255190e+03,4.000040893650e+03,4.000355242120e+03,4.001567187490e+03,9.380891896690e-04,2.500000006160e+03,1.810742633470e+22,6.228013895910e+06
3.433163770760e-12,5.000000488850e-02,9.148663921590e-01,3.462170142850e-02,5.069648798460e-04,4.912505771010e-06,2.413801612470e-08,1.000000000000e+04,4.000001546180e+03,4.000005349600e+03,4.000041628290e+03,4.000361623410e+03,4.001595321760e+03,9.380891896690e-04,2.500000006270e+03,1.810742633550e+22,6.228013916570e+06
3.494661227320e-12,5.000000497610e-02,9.148663902580e-01,3.462170304990e-02,5.069650594260e-04,4.912518038540e-06,2.413840786760e-08,1.000000000000e+04,4.000001573870e+03,4.000005445420e+03,4.000042373960e+03,4.000368100400e+03,4.001623877300e+03,9.380891896690e-04,2.500000006380e+03,1.810742633630e+22,6.228013937550e+06
3.557081145730e-12,5.000000506500e-02,9.148663883280e-01,3.462170469560e-02,5.069652417000e-04,4.912530490080e-06,2.413880548660e-08,1.000000000000e+04,4.000001601990e+03,4.000005542690e+03,4.000043130810e+03,4.000374674520e+03,4.001652860410e+03,9.380891896690e-04,2.500000006490e+03,1.810742633710e+22,6.228013958840e+06
3.620437362920e-12,5.000000515520e-02,9.148663863700e-01,3.462170636600e-02,5.069654267080e-04,4.912543128400e-06,2.413920906990e-08,1.000000000000e+04,4.000001630520e+03,4.000005641410e+03,4.000043899010e+03,4.000381347220e+03,4.001682277480e+03,9.380891896690e-04,2.500000006610e+03,1.810742633800e+22,6.228013980440e+06
3.684743923360e-12,5.000000524670e-02,9.148663843820e-01,3.462170806150e-02,5.069656144910e-04,4.912555956290e-06,2.413961870700e-08,1.000000000000e+04,4.000001659480e+03,4.000005741610e+03,4.000044678730e+03,4.000388119990e+03,4.001712135000e+03,9.380891896690e-04,2.500000006730e+03,1.810742633880e+22,6.228014002380e+06
3.750015082210e-12,5.000000533970e-02,9.148663823640e-01,3.462170978230e-02,5.069658050910e-04,4.912568976600e-06,2.414003448860e-08,1.000000000000e+04,4.000001688880e+03,4.000005843320e+03,4.000045470150e+03,4.000394994330e+03,4.001742439540e+03,9.380891896690e-04,2.500000006850e+03,1.810742633970e+22,6.228014024640e+06
3.816265308440e-12,5.000000543400e-02,9.148663803160e-01,3.462171152900e-02,5.069659985500e-04,4.912582192220e-06,2.414045650690e-08,1.000000000000e+04,4.000001718710e+03,4.000005946550e+03,4.000046273440e+03,4.000401971750e+03,4.001773197790e+03,9.380891896690e-04,2.500000006970e+03,1.810742634060e+22,6.228014047230e+06
3.883509288070e-12,5.000000552980e-02,9.148663782370e-01,3.462171330190e-02,5.069661949110e-04,4.912595606060e-06,2.414088485550e-08,1.000000000000e+04,4.000001749000e+03,4.000006051330e+03,4.000047088780e+03,4.000409053800e+03,4.001804416530e+03,9.380891896690e-04,2.500000007090e+03,1.810742634140e+22,6.228014070170e+06
3.951761927390e-12,5.000000562700e-02,9.148663761270e-01,3.462171510140e-02,5.069663942170e-04,4.912609221120e-06,2.414131962930e-08,1.000000000000e+04,4.000001779740e+03,4.000006157680e+03,4.000047916350e+03,4.000416242050e+03,4.001836102640e+03,9.380891896690e-04,2.500000007210e+03,1.810742634240e+22,6.228014093450e+06
4.021038356300e-12,5.000000572560e-02,9.148663739850e-01,3.462171692790e-02,5.069665965120e-04,4.912623040400e-06,2.414176092470e-08,1.000000000000e+04,4.000001810940e+03,4.000006265630e+03,4.000048756330e+03,4.000423538100e+03,4.001868263100e+03,9.380891896690e-04,2.500000007340e+03,1.810742634330e+22,6.228014117070e+06
4.091353931650e-12,5.000000582570e-02,9.148663718110e-01,3.462171878180e-02,5.069668018430e-04,4.912637066970e-06,2.414220883960e-08,1.000000000000e+04,4.000001842600e+03,4.000006375190e+03,4.000049608910e+03,4.000430943560e+03,4.001900905000e+03,9.380891896690e-04,2.500000007470e+03,1.810742634420e+22,6.228014141060e+06
4.162724240620e-12,5.000000592740e-02,9.148663696050e-01,3.462172066350e-02,5.069670102530e-04,4.912651303930e-06,2.414266347310e-08,1.000000000000e+04,4.000001874750e+03,4.000006486400e+03,4.000050474280e+03,4.000438460070e+03,4.001934035520e+03,9.380891896690e-04,2.500000007600e+03,1.810742634510e+22,6.228014165400e+06
4.235165104230e-12,5.000000603050e-02,9.148663673650e-01,3.462172257340e-02,5.069672217890e-04,4.912665754450e-06,2.414312492620e-08,1.000000000000e+04,4.000001907370e+03,4.000006599280e+03,4.000051352630e+03,4.000446089290e+03,4.001967661980e+03,9.380891896690e-04,2.500000007730e+03,1.810742634610e+22,6.228014190100e+06
4.308692580790e-12,5.000000613520e-02,9.148663650920e-01,3.462172451200e-02,5.069674364980e-04,4.912680421730e-06,2.414359330100e-08,1.000000000000e+04,4.000001940490e+03,4.000006713850e+03,4.000052244150e+03,4.000453832910e+03,4.002001791770e+03,9.380891896690e-04,2.500000007870e+03,1.810742634710e+22,6.228014215180e+06
4.383322969500e-12,5.000000624150e-02,9.148663627850e-01,3.462172647960e-02,5.069676544280e-04,4.912695309020e-06,2.414406870140e-08,1.000000000000e+04,4.000001974100e+03,4.000006830140e+03,4.000053149050e+03,4.000461692650e+03,4.002036432420e+03,9.380891896690e-04,2.500000008000e+03,1.810742634810e+22,6.228014240640e+06
4.459072814050e-12,5.000000634930e-02,9.148663604430e-01,3.462172847680e-02,5.069678756270e-04,4.912710419610e-06,2.414455123290e-08,1.000000000000e+04,4.000002008210e+03,4.000006948180e+03,4.000054067520e+03,4.000469670260e+03,4.002071591550e+03,9.380891896690e-04,2.500000008140e+03,1.810742634910e+22,6.228014266470e+06
4.535958906260e-12,5.000000645880e-02,9.148663580660e-01,3.462173050390e-02,5.069681001440e-04,4.912725756870e-06,2.414504100220e-08,1.000000000000e+04,4.000002042840e+03,4.000007067980e+03,4.000054999760e+03,4.000477767490e+03,4.002107276920e+03,9.380891896690e-04,2.500000008280e+03,1.810742635010e+22,6.228014292690e+06
4.613998289850e-12,5.000000656990e-02,9.148663556540e-01,3.462173256140e-02,5.069683280280e-04,4.912741324180e-06,2.414553811820e-08,1.000000000000e+04,4.000002077980e+03,4.000007189580e+03,4.000055945990e+03,4.000485986140e+03,4.002143496370e+03,9.380891896690e-04,2.500000008420e+03,1.810742635110e+22,6.228014319310e+06
