t,X_O,X_O2_1,X_O2_2,X_O2_3,X_O2_4,Th,Tg_1,Tg_2,Tg_3,Tg_4,rho,p,n,E
1.114348137370e-12,5.000000158670e-02,9.122091282200e-01,3.719297173380e-02,5.907403518650e-04,7.158107164050e-06,1.000000000000e+04,4.000000499360e+03,4.000001659520e+03,4.000012567680e+03,4.000120759300e+03,9.380891896690e-04,2.500000002030e+03,1.810742630480e+22,6.228008992450e+06
1.141063359430e-12,5.000000162480e-02,9.122091273650e-01,3.719297246070e-02,5.907404359070e-04,7.158113911850e-06,1.000000000000e+04,4.000000511330e+03,4.000001699310e+03,4.000012868970e+03,4.000123654260e+03,9.380891896690e-04,2.500000002080e+03,1.810742630520e+22,6.228009001570e+06
1.168179309830e-12,5.000000166340e-02,9.122091264960e-01,3.719297319850e-02,5.907405212100e-04,7.158120760860e-06,1.000000000000e+04,4.000000523480e+03,4.000001739690e+03,4.000013174790e+03,4.000126592650e+03,9.380891896690e-04,2.500000002130e+03,1.810742630550e+22,6.228009010810e+06
1.195701999470e-12,5.000000170260e-02,9.122091256150e-01,3.719297394730e-02,5.907406077930e-04,7.158127712610e-06,1.000000000000e+04,4.000000535810e+03,4.000001780670e+03,4.000013485190e+03,4.000129575110e+03,9.380891896690e-04,2.500000002180e+03,1.810742630590e+22,6.228009020200e+06
1.223637529460e-12,5.000000174230e-02,9.122091247200e-01,3.719297470740e-02,5.907406956750e-04,7.158134768630e-06,1.000000000000e+04,4.000000548330e+03,4.000001822280e+03,4.000013800240e+03,4.000132602300e+03,9.380891896690e-04,2.500000002230e+03,1.810742630630e+22,6.228009029730e+06
1.251992092410e-12,5.000000178270e-02,9.122091238120e-01,3.719297547890e-02,5.907407848740e-04,7.158141930500e-06,1.000000000000e+04,4.000000561040e+03,4.000001864500e+03,4.000014120030e+03,4.000135674890e+03,9.380891896690e-04,2.500000002290e+03,1.810742630670e+22,6.228009039400e+06
1.280771973790e-12,5.000000182370e-02,9.122091228900e-01,3.719297626200e-02,5.907408754120e-04,7.158149199790e-06,1.000000000000e+04,4.000000573940e+03,4.000001907360e+03,4.000014444610e+03,4.000138793560e+03,9.380891896690e-04,2.500000002340e+03,1.810742630700e+22,6.228009049210e+06
1.309983553400e-12,5.000000186530e-02,9.122091219540e-01,3.719297705680e-02,5.907409673070e-04,7.158156578120e-06,1.000000000000e+04,4.000000587030e+03,4.000001950870e+03,4.000014774050e+03,4.000141959010e+03,9.380891896690e-04,2.500000002390e+03,1.810742630740e+22,6.228009059180e+06
1.339633306700e-12,5.000000190750e-02,9.122091210040e-01,3.719297786360e-02,5.907410605820e-04,7.158164067130e-06,1.000000000000e+04,4.000000600310e+03,4.000001995020e+03,4.000015108440e+03,4.000145171940e+03,9.380891896690e-04,2.500000002450e+03,1.810742630780e+22,6.228009069290e+06
1.369727806300e-12,5.000000195040e-02,9.122091200400e-01,3.719297868240e-02,5.907411552550e-04,7.158171668470e-06,1.000000000000e+04,4.000000613800e+03,4.000002039840e+03,4.000015447850e+03,4.000148433050e+03,9.380891896690e-04,2.500000002500e+03,1.810742630820e+22,6.228009079550e+06
1.400273723400e-12,5.000000199390e-02,9.122091190620e-01,3.719297951350e-02,5.907412513480e-04,7.158179383840e-06,1.000000000000e+04,4.000000627490e+03,4.000002085330e+03,4.000015792340e+03,4.000151743080e+03,9.380891896690e-04,2.500000002560e+03,1.810742630860e+22,6.228009089970e+06
1.431277829250e-12,5.000000203800e-02,9.122091180690e-01,3.719298035710e-02,5.907413488830e-04,7.158187214930e-06,1.000000000000e+04,4.000000641380e+03,4.000002131500e+03,4.000016142010e+03,4.000155102740e+03,9.380891896690e-04,2.500000002610e+03,1.810742630900e+22,6.228009100550e+06
1.462746996690e-12,5.000000208280e-02,9.122091170610e-01,3.719298121340e-02,5.907414478810e-04,7.158195163490e-06,1.000000000000e+04,4.000000655480e+03,4.000002178370e+03,4.000016496920e+03,4.000158512800e+03,9.380891896690e-04,2.500000002670e+03,1.810742630940e+22,6.228009111280e+06
1.494688201640e-12,5.000000212830e-02,9.122091160380e-01,3.719298208240e-02,5.907415483630e-04,7.158203231270e-06,1.000000000000e+04,4.000000669800e+03,4.000002225930e+03,4.000016857150e+03,4.000161974000e+03,9.380891896690e-04,2.500000002730e+03,1.810742630990e+22,6.228009122170e+06
1.527108524660e-12,5.000000217450e-02,9.122091149990e-01,3.719298296460e-02,5.907416503530e-04,7.158211420080e-06,1.000000000000e+04,4.000000684320e+03,4.000002274210e+03,4.000017222780e+03,4.000165487110e+03,9.380891896690e-04,2.500000002790e+03,1.810742631030e+22,6.228009133230e+06
1.560015152530e-12,5.000000222130e-02,9.122091139450e-01,3.719298385990e-02,5.907417538730e-04,7.158219731710e-06,1.000000000000e+04,4.000000699070e+03,4.000002323220e+03,4.000017593900e+03,4.000169052910e+03,9.380891896690e-04,2.500000002850e+03,1.810742631070e+22,6.228009144450e+06
1.593415379820e-12,5.000000226890e-02,9.122091128750e-01,3.719298476870e-02,5.907418589460e-04,7.158228168020e-06,1.000000000000e+04,4.000000714040e+03,4.000002372960e+03,4.000017970590e+03,4.000172672190e+03,9.380891896690e-04,2.500000002910e+03,1.810742631120e+22,6.228009155850e+06
1.627316610510e-12,5.000000231710e-02,9.122091117890e-01,3.719298569110e-02,5.907419655950e-04,7.158236730880e-06,1.000000000000e+04,4.000000729230e+03,4.000002423450e+03,4.000018352920e+03,4.000176345760e+03,9.380891896690e-04,2.500000002970e+03,1.810742631160e+22,6.228009167410e+06
1.661726359670e-12,5.000000236610e-02,9.122091106870e-01,3.719298662740e-02,5.907420738430e-04,7.158245422170e-06,1.000000000000e+04,4.000000744650e+03,4.000002474690e+03,4.000018741000e+03,4.000180074420e+03,9.380891896690e-04,2.500000003030e+03,1.810742631210e+22,6.228009179140e+06
1.696652255070e-12,5.000000241590e-02,9.122091095690e-01,3.719298757770e-02,5.907421837150e-04,7.158254243840e-06,1.000000000000e+04,4.000000760300e+03,4.000002526700e+03,4.000019134890e+03,4.000183859000e+03,9.380891896690e-04,2.500000003100e+03,1.810742631250e+22,6.228009191060e+06
1.732102038890e-12,5.000000246630e-02,9.122091084330e-01,3.719298854220e-02,5.907422952350e-04,7.158263197830e-06,1.000000000000e+04,4.000000776180e+03,4.000002579500e+03,4.000019534690e+03,4.000187700340e+03,9.380891896690e-04,2.500000003160e+03,1.810742631300e+22,6.228009203150e+06
1.768083569480e-12,5.000000251760e-02,9.122091072800e-01,3.719298952120e-02,5.907424084280e-04,7.158272286130e-06,1.000000000000e+04,4.000000792310e+03,4.000002633080e+03,4.000019940490e+03,4.000191599290e+03,9.380891896690e-04,2.500000003230e+03,1.810742631350e+22,6.228009215420e+06
1.804604823020e-12,5.000000256960e-02,9.122091061110e-01,3.719299051490e-02,5.907425233190e-04,7.158281510760e-06,1.000000000000e+04,4.000000808670e+03,4.000002687470e+03,4.000020352370e+03,4.000195556720e+03,9.380891896690e-04,2.500000003290e+03,1.810742631400e+22,6.228009227870e+06
1.841673895360e-12,5.000000262240e-02,9.122091049230e-01,3.719299152360e-02,5.907426399340e-04,7.158290873750e-06,1.000000000000e+04,4.000000825290e+03,4.000002742670e+03,4.000020770430e+03,4.000199573500e+03,9.380891896690e-04,2.500000003360e+03,1.810742631450e+22,6.228009240520e+06
